state,county,station_x,year,jan_x,feb_x,mar_x,apr_x,may_x,jun_x,jul_x,aug_x,sep_x,oct_x,nov_x,dec_x,plant_acres,harvest_acres,yield_acres,bales,station_y,jan_y,feb_y,mar_y,apr_y,may_y,jun_y,jul_y,aug_y,sep_y,oct_y,nov_y,dec_y,total_percent_lost
CA,Kern,USH00048839,1986,168,383,882,264,97,0,0,0,0,0,340,203,227000,225000,1066.66666667,500000,USC00040444,1125,1172,1511,1611,2047,2495,2639,2883,2112,1867,1362,811,7.2
OK,Beckham,USH00342944,2011,13,134,33,175,170,315,204,313,208,869,561,421,10600,6000,968.0,12100,USC00342849,192,403,1119,1710,1977,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.85
OK,Custer,USH00349422,2011,11,207,55,112,868,328,102,733,197,840,885,326,11500,3100,501.677419355,3240,USC00341909,156,321,1063,1677,1969,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.85
OK,Beckham,USH00342944,2008,15,267,198,478,417,906,371,1586,1275,1478,46,18,3500,3200,885.0,5900,USC00342849,416,528,1063,1440,2122,2606,2754,2604,2078,1563,1026,365,2.3
OK,Jackson,USH00340179,2008,6,283,475,623,628,841,437,924,216,976,5,6,56000,51800,1098.06949807,118500,USC00340179,451,607,1129,1534,2196,2816,2871,2696,2207,1665,1132,360,2.3
OK,Greer,USH00345509,2008,21,359,424,610,483,394,359,1512,678,1200,25,21,5800,5300,869.4339622639999,9600,USC00345509,461,543,1106,1492,2144,2725,2830,2655,2162,1624,1061,394,2.3
OK,Beckham,USH00342944,2007,247,203,1508,696,2130,1460,103,1130,630,155,25,582,3600,3400,847.0588235289999,6000,USC00342849,138,323,1412,1265,1963,2251,2551,2716,2292,1795,1017,307,1.7
OK,Custer,USH00349422,2007,271,240,1359,817,2406,3007,833,2186,228,853,0,488,2100,1900,656.842105263,2600,USC00341909,117,331,1435,1227,2020,2360,2592,2812,2342,1759,1009,220,1.7
OK,Blaine,USH00343497,2007,300,109,1498,923,2514,3425,953,3136,329,1226,0,205,900,500,768.0,800,USC00341445,101,266,1412,1223,2026,2346,2609,2809,2340,1786,896,245,1.7
OK,Jackson,USH00340179,2007,391,51,716,316,-9999,1359,358,829,454,354,0,633,58000,57000,1145.26315789,136000,USC00340179,286,558,1471,1389,2143,2454,2659,2824,2430,1860,1124,458,1.7
LA,Morehouse,USH00160537,2002,2510,648,2522,881,973,689,624,1394,765,1841,1210,1730,59000,57500,715.408695652,85700,USC00160537,855,756,1108,1900,2173,2495,2758,2710,2499,1829,1024,798,16.5
LA,Ouachita,USH00161411,2002,1869,848,1468,896,442,637,1093,723,484,2204,1429,1916,14600,13900,649.208633094,18800,USC00161411,829,766,1174,1921,2181,2524,2765,2737,2521,1860,1087,827,16.5
LA,Rapides,USH00160098,2002,752,1300,1826,927,1110,718,1118,595,842,4077,2038,2024,17600,17200,747.906976744,26800,USC00160098,1070,945,1457,2098,2347,2641,2828,2804,2633,2060,1288,1045,16.5
LA,Avoyelles,USH00161287,2002,1129,995,1391,790,519,534,1435,797,1147,4588,1761,1922,16200,15200,647.368421053,20500,USC00161287,1100,1016,1478,2136,2378,2632,2807,2722,2585,2116,1357,1088,16.5
LA,Morehouse,USH00160537,2001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2070,2512,116000,112000,519.857142857,121300,USC00160537,453,1083,1062,1943,2193,2481,2787,2706,2258,1625,1377,1015,36.5
LA,Ouachita,USH00161411,2001,1592,2359,2809,930,1170,1752,573,694,1429,1023,2032,2685,20400,20000,604.8,25200,USC00161411,503,1106,1043,1936,2231,2476,2783,2738,2276,1583,1409,1002,36.5
LA,Rapides,USH00160098,2001,1604,1042,2704,521,498,2684,411,992,1717,1384,2614,1418,27000,26800,591.0447761190001,33000,USC00160098,762,1363,1262,2165,2387,2545,2864,2810,2444,1787,1647,1257,36.5
LA,Avoyelles,USH00161287,2001,1491,482,2430,392,440,2272,498,1578,1705,1191,3396,1042,30000,29700,509.09090909099996,31500,USC00161287,780,1432,1304,2171,2426,2559,2829,2750,2414,1802,1742,1283,36.5
MS,Pontotoc,USH00227111,1997,1858,1259,1955,1161,2542,2745,810,1317,401,1090,700,1151,6800,6200,518.7096774190001,6700,USC00227106,543,953,1429,1423,1885,2315,2680,2497,2260,1677,946,565,11.0
MS,Coahoma,USH00221707,1997,1760,1901,1643,1501,1701,1242,688,1565,791,1288,356,1013,81400,80800,1014.65346535,170800,USC00221707,441,918,1370,1511,1993,2482,2767,2535,2368,1747,916,582,11.0
MS,Attala,USH00224776,1997,2379,1794,1142,1693,1121,1397,1213,1153,541,2169,1312,1210,9800,9600,825.0,16500,USC00224776,563,978,1493,1474,1966,2404,2719,2561,2359,1653,961,615,11.0
MS,Sunflower,USH00226009,1997,2170,1380,1677,964,1551,1108,478,874,930,760,915,1119,58800,58300,955.8833619210001,116100,USC00226009,573,1003,1518,1538,2064,2505,2917,2707,2500,1840,1010,693,11.0
MS,Madison,USH00221389,1997,1748,1,2433,776,1854,1238,677,262,-9999,601,1466,-9999,27700,27300,743.7362637360001,42300,USC00221389,741,998,1587,1552,2105,2495,2757,2601,2461,1782,1044,633,11.0
MS,Panola,USH00220488,1997,1899,1242,1891,888,1124,2437,1032,1428,1740,1,924,553,22200,22000,792.0,36300,USC00220488,450,901,1355,1319,1862,2351,2707,2479,2282,1618,832,562,11.0
MS,Adams,USH00226177,1997,1748,3056,1711,2266,1791,991,566,262,419,1337,1135,1953,2300,2300,960.0,4600,USC00226177,828,1098,1684,1557,2114,2472,2742,2608,2443,1806,1114,787,11.0
MS,Monroe,USH00220021,1997,1591,1001,912,1280,2332,1499,486,783,940,1052,752,1045,11600,11500,605.217391304,14500,USC00220021,625,955,1483,1444,1937,2384,2744,2587,2386,1694,921,611,11.0
MS,Yazoo,USH00229860,1997,2239,2570,1926,1506,1041,1580,811,962,279,910,1136,1626,65200,64500,881.8604651160001,118500,USC00229860,658,1081,1636,1574,2119,2511,2808,2674,2481,1852,1046,696,11.0
MS,Claiborne,USH00227132,1997,1619,2399,1112,2137,1620,1184,426,791,813,960,885,2085,2200,2100,845.714285714,3700,USC00227132,844,1102,1570,1559,2100,2414,2720,2576,2441,1717,1065,735,11.0
MS,Washington,USH00223605,1997,1720,1416,1685,1067,1679,1047,595,1245,1,645,886,833,90800,90000,956.8,179400,USC00223605,568,1028,1539,1562,2026,2514,2861,2622,2385,1733,1006,688,11.0
MS,Lowndes,USH00221880,1997,1856,-9999,822,1070,1355,1932,741,566,765,1655,1055,1358,5300,5200,692.307692308,7500,USC00221880,720,1082,1550,1505,2003,2419,2767,2569,2418,1736,970,679,11.0
MS,Pontotoc,USH00227111,1991,809,2541,1646,4188,4412,1092,252,718,661,297,1154,3873,6000,5700,673.684210526,8000,USC00227106,589,862,1283,1782,2239,2512,2724,2581,2297,1740,953,861,12.65
MS,Winston,USH00225247,1991,914,2374,2344,3408,2228,721,1002,1212,1173,434,658,1200,1450,1400,685.714285714,2000,USC00225247,623,919,1275,1816,2255,2502,2654,2546,2270,1782,971,1003,12.65
MS,Marshall,USH00224173,1991,588,1448,1320,4607,3300,1732,669,875,536,1797,1293,2419,19500,19100,464.921465969,18500,USC00224173,397,743,1123,1642,2203,2472,2643,2478,2214,1620,834,748,12.65
MS,Alcorn,USH00221962,1991,529,2163,1483,2820,4672,1299,967,673,272,735,2538,1696,1200,1050,480.0,1050,USC00221962,444,775,1135,1732,2201,2487,2642,2539,2236,1616,810,709,12.65
MS,Coahoma,USH00221707,1991,571,3129,1359,4558,1494,567,1347,250,905,973,995,2444,105700,105000,861.714285714,188500,USC00221707,459,854,1243,1754,2268,2629,2764,2571,2339,1787,918,830,12.65
MS,Attala,USH00224776,1991,964,2254,1758,1923,1986,153,2567,1075,1621,953,89,1524,9880,9700,767.010309278,15500,USC00224776,595,908,1248,1778,2235,2520,2697,2564,2282,1715,930,934,12.65
MS,Sunflower,USH00226009,1991,561,2611,1396,4412,2069,1754,1076,609,550,472,935,3043,100000,99500,904.522613065,187500,USC00226009,582,945,1373,1880,2351,2648,2815,2665,2397,1941,1032,946,12.65
MS,Panola,USH00220488,1991,518,3096,1687,4122,1336,1537,1,919,554,259,738,1405,45500,45200,556.460176991,52400,USC00220488,482,794,1216,1733,2311,2562,2681,2499,2236,1709,886,814,12.65
MS,Monroe,USH00220021,1991,-9999,-9999,-9999,-9999,4434,568,105,730,760,462,789,2967,9950,9800,636.734693878,13000,USC00220021,631,915,1347,1888,2214,2566,2825,2638,2353,1779,966,905,12.65
MS,Yazoo,USH00229860,1991,1105,1900,1488,4444,1875,1934,648,1303,686,949,1105,1817,94500,94200,948.789808917,186200,USC00229860,696,1002,1443,1934,2367,2612,2774,2656,2412,1944,1078,1057,12.65
MS,Claiborne,USH00227132,1991,1872,1217,1726,4393,1324,1167,423,973,787,275,1311,1412,5000,4830,775.155279503,7800,USC00227132,723,1094,1452,1939,2363,2618,2753,2643,2374,1871,1050,1165,12.65
MS,Washington,USH00223605,1991,629,3527,1351,1,2418,1,1541,749,452,526,437,1359,95700,95500,1108.27225131,220500,USC00223605,574,964,1376,1936,2348,2690,2849,2667,2255,1855,1098,882,12.65
MS,Lowndes,USH00221880,1991,687,2219,1931,3232,2868,862,554,1859,1011,805,811,1095,6100,5800,537.9310344830001,6500,USC00221880,684,967,1361,1908,2319,2584,2823,2643,2417,1893,1015,982,12.65
MS,Pontotoc,USH00227111,1986,137,768,952,282,1475,2736,293,362,275,1562,2759,1123,9800,9500,395.115789474,7820,USC00227106,540,956,1231,1698,2167,2576,2821,2535,2490,1721,1190,581,12.8
MS,Winston,USH00225247,1986,198,451,1191,333,2328,909,564,1280,604,2472,2333,912,1600,1520,536.842105263,1700,USC00225247,517,983,1194,1716,2155,2593,2787,2572,2468,1738,1311,602,12.8
MS,Coahoma,USH00221707,1986,195,461,389,465,884,1699,203,662,390,850,2833,2021,72000,71200,525.168539326,77900,USC00221707,544,885,1214,1822,2227,2680,2958,2643,2544,1771,1123,629,12.8
MS,Attala,USH00224776,1986,147,663,1114,349,1984,350,1143,589,738,2001,2426,793,8800,8500,411.105882353,7280,USC00224776,512,992,1141,1673,2173,2561,2742,2588,2447,1700,1271,589,12.8
MS,Sunflower,USH00226009,1986,51,420,521,453,2354,991,301,435,699,1323,2888,871,88000,87000,496.55172413800005,90000,USC00226009,650,964,1342,1832,2276,2688,2900,2649,2592,1779,1228,621,12.8
MS,Madison,USH00221389,1986,320,457,1305,478,2601,458,341,943,706,1185,2189,854,33600,32600,580.122699387,39400,USC00221389,746,1193,1350,1856,2245,2686,2824,2647,2589,1836,1476,762,12.8
MS,Panola,USH00220488,1986,78,499,643,469,1893,2230,38,1835,764,1626,3618,816,38500,37800,464.761904762,36600,USC00220488,529,950,1161,1663,2134,2559,2838,2512,2441,1697,1172,589,12.8
MS,Monroe,USH00220021,1986,246,789,572,159,1468,1397,152,795,308,1574,2017,944,8800,8400,542.857142857,9500,USC00220021,586,1008,1291,1781,2250,2654,2903,2594,2555,1789,1354,654,12.8
MS,Washington,USH00223605,1986,69,-9999,543,556,-9999,897,173,280,330,1105,4972,910,72500,71800,685.2367688019999,102500,USC00223605,740,1093,1421,1927,2271,2638,2900,2570,2597,1811,1211,651,12.8
MS,Lowndes,USH00221880,1986,214,480,1006,129,1113,354,573,1356,798,1487,1675,1020,4200,3900,480.0,3900,USC00221880,580,1028,1306,1709,2232,2667,2894,2660,2573,1789,1402,662,12.8
MS,Pontotoc,USH00227111,1985,766,990,653,1144,1288,706,1040,1365,375,1356,686,572,9000,8800,560.018181818,10267,USC00227106,58,470,1381,1739,2113,2485,2628,2557,2224,1879,1461,332,13.0
MS,Winston,USH00225247,1985,1093,1679,522,1290,921,914,1624,938,708,1930,326,858,2100,2050,579.980487805,2477,USC00225247,67,515,1427,1747,2127,2519,2583,2603,2246,1854,1488,412,13.0
MS,Coahoma,USH00221707,1985,744,884,870,965,808,528,450,1054,351,1053,889,548,68800,68600,815.160349854,116500,USC00221707,111,434,1389,1791,2174,2639,2749,2651,2319,1931,1452,382,13.0
MS,Attala,USH00224776,1985,1040,1790,851,895,549,665,946,1841,614,1657,615,971,10400,10300,580.1941747569999,12450,USC00224776,86,610,1463,1771,2113,2559,2629,2624,2295,1901,1470,392,13.0
MS,Sunflower,USH00226009,1985,1038,1508,512,641,712,916,493,1358,841,1783,475,912,88000,87500,755.9314285710001,137800,USC00226009,126,542,1469,1830,2231,2671,2676,2645,2310,1936,1491,461,13.0
MS,Madison,USH00221389,1985,978,1995,766,1786,978,379,1207,1252,962,2165,695,803,43200,42800,619.962616822,55280,USC00221389,321,735,1611,1901,2221,2636,2683,2677,2375,2048,1662,647,13.0
MS,Panola,USH00220488,1985,764,1295,743,1431,1270,740,1067,1082,890,849,1068,663,35000,34500,690.003478261,49594,USC00220488,12,539,1364,1681,2098,2536,2622,2573,2227,1900,1435,337,13.0
MS,Monroe,USH00220021,1985,693,814,997,1071,1784,1224,1290,1104,1328,1689,170,758,7700,7600,810.0,12825,USC00220021,131,502,1483,1825,2190,2598,2664,2612,2282,1966,1548,485,13.0
MS,Claiborne,USH00227132,1985,1095,2168,1167,429,467,1385,1635,1228,1669,3016,710,1095,1460,1310,640.122137405,1747,USC00227132,302,747,1626,1844,2181,2513,2581,2571,2297,1931,1611,613,13.0
MS,Washington,USH00223605,1985,1192,1186,997,821,189,1014,559,1125,639,1501,900,831,70000,69600,930.3448275860001,134900,USC00223605,307,658,1568,1948,2281,2721,2704,2682,2270,1865,1475,455,13.0
MS,Lowndes,USH00221880,1985,1078,1292,505,1094,477,1373,663,1207,731,1698,224,955,4100,3950,750.015189873,6172,USC00221880,154,593,1473,1758,2178,2576,2685,2617,2278,1972,1450,435,13.0
MS,Pontotoc,USH00227111,1984,742,1112,1161,1542,2435,622,675,182,1186,2720,1548,436,7400,7300,493.150684932,7500,USC00227106,230,812,1073,1551,2008,2548,2591,2532,2188,2017,1008,1182,11.4
MS,Winston,USH00225247,1984,972,1480,1603,1650,1304,165,1216,716,102,1847,1621,360,2000,1750,685.714285714,2500,USC00225247,246,838,1130,1547,2027,2503,2587,2495,2260,1994,1042,1136,11.4
MS,Coahoma,USH00221707,1984,615,1371,1384,1041,1672,1326,765,933,229,3195,1283,315,72000,71700,716.3179916319998,107000,USC00221707,177,929,1056,1533,2063,2608,2589,2479,2207,1966,1108,1232,11.4
MS,Attala,USH00224776,1984,1181,1595,1806,1260,1296,114,525,1212,89,1983,1076,487,9500,9400,674.042553191,13200,USC00224776,175,767,1083,1531,1997,2452,2605,2532,2244,1972,1030,1167,11.4
MS,Sunflower,USH00226009,1984,934,1834,1479,1476,984,848,824,2066,237,2892,1693,239,88000,87200,765.137614679,139000,USC00226009,232,910,1180,1640,2154,2643,2655,2557,2262,2049,1050,1342,11.4
MS,Panola,USH00220488,1984,633,1252,1203,1234,2871,518,817,787,302,4229,1414,603,43000,42900,520.27972028,46500,USC00220488,101,731,1000,1472,1999,2584,2595,2525,2159,1994,912,1180,11.4
MS,Monroe,USH00220021,1984,1054,1032,1464,1909,1113,1054,436,497,140,3359,1541,550,7000,6900,640.0,9200,USC00220021,262,881,1182,1649,2107,2584,2656,2572,2282,2053,1072,1272,11.4
MS,Washington,USH00223605,1984,853,1692,1590,1776,1469,1457,1102,705,204,3586,1581,219,71500,70600,931.444759207,137000,USC00223605,291,977,1152,1666,2150,2640,2648,2563,2259,1998,1112,1336,11.4
MS,Lowndes,USH00221880,1984,1111,1268,1233,2627,1435,1751,1209,1240,127,1742,1900,660,3000,2950,634.576271186,3900,USC00221880,316,911,1183,1566,2049,2579,2653,2590,2257,2095,1066,1186,11.4
MS,Pontotoc,USH00227111,1983,1108,1815,1447,2645,2400,973,558,210,1065,756,1917,3386,5800,5750,333.913043478,4000,USC00227106,456,696,1097,1351,1969,2373,2697,2800,2220,1785,1124,230,8.5
MS,Winston,USH00225247,1983,1373,2605,1901,3304,3457,2537,674,206,1501,788,1800,2533,1400,1380,295.652173913,850,USC00225247,427,673,1014,1398,1975,2311,2658,2741,2169,1736,1095,366,8.5
MS,Coahoma,USH00221707,1983,488,897,1181,1342,1901,1883,268,246,1012,800,2177,2648,45500,45300,739.602649007,69800,USC00221707,437,790,1043,1331,1980,2451,2769,2819,2319,1801,1182,127,8.5
MS,Attala,USH00224776,1983,1777,2410,1660,3380,2548,1911,509,617,748,540,2118,2523,7000,6850,483.503649635,6900,USC00224776,435,656,975,1288,1950,2323,2670,2706,2178,1700,1063,323,8.5
MS,Sunflower,USH00226009,1983,789,1745,1329,2500,2213,1159,613,62,765,384,2149,3962,59200,59000,592.2711864409999,72800,USC00226009,517,794,1095,1415,2061,2443,2802,2895,2356,1870,1239,267,8.5
MS,Panola,USH00220488,1983,940,1479,1066,1849,2711,975,361,330,1221,658,1954,2527,28700,28300,488.480565371,28800,USC00220488,355,661,974,1266,2011,2445,2718,2782,2306,1807,1079,165,8.5
MS,Monroe,USH00220021,1983,1170,1981,1724,2773,2616,1263,490,38,945,658,2257,3357,4600,4450,496.179775281,4600,USC00220021,503,681,1134,1424,2072,2392,2724,2784,2235,1782,1173,384,8.5
MS,Washington,USH00223605,1983,480,1861,1041,1246,2325,1480,357,13,503,197,2889,-9999,43700,43500,781.24137931,70800,USC00223605,507,801,1139,1425,2046,2442,2827,2877,2326,1899,1326,294,8.5
MS,Oktibbeha,USH00228374,1983,1274,2582,1768,2917,3101,1501,990,246,1462,780,1955,3392,650,630,224.761904762,295,USC00228374,559,790,1110,1461,2010,2341,2745,2798,2235,1768,1115,376,8.5
MS,Lowndes,USH00221880,1983,1305,2282,1830,2639,2955,1534,617,227,1600,755,1748,3756,1600,1570,397.452229299,1300,USC00221880,550,807,1134,1384,2024,2371,2713,2830,2250,1772,1178,405,8.5
MS,Pontotoc,USH00227111,1982,2074,1000,534,2400,689,1034,1331,1286,640,1017,1417,4575,8450,8100,521.481481481,8800,USC00227106,421,603,1371,1477,2235,2400,2687,2579,2141,1683,1145,932,11.0
MS,Winston,USH00225247,1982,1748,1168,927,2648,807,1001,1979,1041,402,1100,1353,3331,1900,1850,726.4864864860001,2800,USC00225247,464,658,1352,1525,2195,2415,2626,2600,2129,1627,1184,975,11.0
MS,Coahoma,USH00221707,1982,889,1244,393,2324,551,1163,568,2156,776,1128,1178,4062,65200,65000,844.8,114400,USC00221707,288,493,1284,1464,2333,2500,2781,2680,2238,1706,1189,1018,11.0
MS,Attala,USH00224776,1982,1185,1173,1672,2161,719,2003,675,1360,269,1638,2612,4589,10000,9800,739.591836735,15100,USC00224776,460,618,1338,1506,2191,2445,2692,2657,2189,1680,1116,1005,11.0
MS,Sunflower,USH00226009,1982,1527,997,349,1460,1074,1890,602,702,2933,1402,1369,5893,82800,82300,786.1968408260001,134800,USC00226009,594,599,1456,1552,2348,2510,2751,2716,2233,1728,1198,1061,11.0
MS,Panola,USH00220488,1982,1532,1000,407,2313,362,1285,719,-9999,885,2471,910,4653,38100,37700,738.461538462,58000,USC00220488,322,408,1243,1461,2260,2393,2749,2592,2177,1666,1153,887,11.0
MS,Monroe,USH00220021,1982,2548,1331,983,2203,824,1010,1383,1425,701,1119,1252,3349,5700,5600,882.857142857,10300,USC00220021,528,690,1497,1532,2267,2434,2726,2626,2201,1709,1195,1070,11.0
MS,Washington,USH00223605,1982,877,1277,330,1456,146,2189,757,933,1046,1889,1525,4914,65200,65000,1010.21538462,136800,USC00223605,479,567,1456,1514,2386,2569,2866,2758,2284,1690,1185,1117,11.0
MS,Oktibbeha,USH00228374,1982,2257,1017,594,2133,896,893,1750,1127,-9999,-9999,1112,3471,1050,1000,432.0,900,USC00228374,471,776,1448,1550,2304,2519,2734,2663,2230,1717,1235,1023,11.0
MS,Lowndes,USH00221880,1982,2188,1499,459,2618,626,1329,1109,372,321,1213,1474,1884,1670,1600,900.0,3000,USC00221880,563,759,1482,1546,2305,2494,2770,2668,2248,1719,1223,1098,11.0
MS,Pontotoc,USH00227111,1981,445,913,1152,391,1403,1068,808,249,684,790,671,670,12200,12000,484.0,12100,USC00227106,359,742,1076,1976,1944,2612,2716,2601,2124,1616,1240,501,10.85
MS,Winston,USH00225247,1981,459,1075,1740,330,922,411,503,312,713,1017,572,1176,3200,3000,352.0,2200,USC00225247,358,710,1098,1973,1976,2618,2726,2638,2147,1570,1256,487,10.85
MS,Coahoma,USH00221707,1981,318,852,1301,161,2085,1321,769,815,328,1323,305,307,82000,80000,756.0,126000,USC00221707,402,738,1098,2020,2060,2703,2786,2589,2154,1604,1298,515,10.85
MS,Attala,USH00224776,1981,445,894,1657,363,2005,885,1532,261,519,1107,574,1207,11000,10700,556.261682243,12400,USC00224776,304,673,1022,1931,1921,2617,2744,2652,2157,1606,1182,484,10.85
MS,Sunflower,USH00226009,1981,414,940,1086,203,1409,1012,726,303,953,882,406,428,112000,110000,521.454545455,119500,USC00226009,430,868,1148,2091,2076,2741,2814,2723,2233,1736,1306,603,10.85
MS,Panola,USH00220488,1981,315,744,1677,338,1530,787,1854,324,424,1084,257,529,41500,40400,660.5940594059999,55600,USC00220488,230,609,970,1930,1963,2671,2769,2582,2090,1556,1081,429,10.85
MS,Monroe,USH00220021,1981,406,813,1258,547,1023,510,381,669,1172,1047,351,1140,9700,9200,370.434782609,7100,USC00220021,422,809,1099,1999,2011,2693,2820,2665,2171,1687,1261,556,10.85
MS,Washington,USH00223605,1981,480,638,1227,248,1246,1209,552,507,553,866,658,648,79000,77000,741.8181818180002,119000,USC00223605,550,949,1210,2114,2078,2737,2835,2703,2213,1674,1311,588,10.85
MS,Lowndes,USH00221880,1981,433,1064,2056,678,1096,1062,714,498,726,1,813,1,3200,3000,320.0,2000,USC00221880,437,827,1143,2018,2010,2701,2876,2703,2202,1706,1290,623,10.85
MS,Pontotoc,USH00227111,1980,1054,493,4081,2175,589,1037,1209,351,2264,731,1014,237,8250,8100,349.62962963,5900,USC00227106,648,409,932,1544,2101,2522,2916,2833,2505,1524,1031,584,11.75
MS,Winston,USH00225247,1980,1663,755,3269,2033,1209,945,762,338,341,1128,1092,291,1830,1780,353.258426966,1310,USC00225247,595,405,928,1526,2064,2438,2772,2698,2556,1539,1045,631,11.75
MS,Coahoma,USH00221707,1980,714,309,2872,1691,1346,2521,1369,5,2154,798,1250,130,83000,81900,477.65567765599997,81500,USC00221707,616,412,922,1576,2177,2695,2975,2814,2546,1581,1070,596,11.75
MS,Attala,USH00224776,1980,1808,691,4346,2245,954,1106,1500,368,275,1822,991,354,7200,7100,543.549295775,8040,USC00224776,655,481,973,1475,2081,2537,2867,2774,2585,1511,1018,579,11.75
MS,Sunflower,USH00226009,1980,1498,709,3046,2135,1610,1091,2994,77,1250,740,779,135,128000,125000,326.784,85100,USC00226009,639,547,1033,1577,2179,2714,2969,2844,2567,1585,1050,685,11.75
MS,Panola,USH00220488,1980,1074,330,2794,1405,1852,1,1464,521,459,1718,831,2115,38500,37600,459.574468085,36000,USC00220488,560,315,886,1487,2069,2579,2872,2804,2471,1435,908,558,11.75
MS,Monroe,USH00220021,1980,1578,547,4387,1217,1275,893,511,425,1276,1232,1147,234,8800,8600,354.418604651,6350,USC00220021,695,521,999,1652,2158,2579,2978,2839,2575,1595,1097,652,11.75
MS,Washington,USH00223605,1980,1134,688,3081,2289,1585,821,155,434,1036,709,721,125,79200,78000,545.846153846,88700,USC00223605,723,687,1099,1643,2161,2692,2965,2823,2561,1622,1105,744,11.75
MS,Lowndes,USH00221880,1980,1755,737,3935,2570,1516,1198,448,1292,1000,1171,1725,344,3800,3600,253.33333333299998,1900,USC00221880,745,538,1097,1575,2165,2570,2954,2860,2574,1564,1083,697,11.75
MS,Pontotoc,USH00227111,1979,3053,884,1072,2548,1967,614,1580,564,2231,653,2487,992,4100,3910,411.253196931,3350,USC00227106,70,406,1228,1707,2008,2403,2630,2577,2145,1718,985,603,11.5
MS,Winston,USH00225247,1979,3315,1403,1492,6123,876,242,1863,1791,1967,269,2044,888,2000,1870,351.657754011,1370,USC00225247,68,428,1239,1687,2039,2408,2618,2519,2113,1660,995,594,11.5
MS,Coahoma,USH00221707,1979,2488,1099,1804,2721,2463,621,1341,389,1051,863,1283,1168,85000,83000,611.2771084340001,105700,USC00221707,3,366,1169,1728,2032,2545,2713,2585,2213,1729,1005,671,11.5
MS,Attala,USH00224776,1979,3407,1418,1608,4586,1059,249,2642,1165,2391,345,2563,961,7200,7000,486.171428571,7090,USC00224776,20,375,1123,1621,1913,2284,2508,2420,2027,1508,869,584,11.5
MS,Sunflower,USH00226009,1979,3057,1167,1311,2426,1938,1019,1473,534,1530,1000,1750,869,130000,125000,585.984,152600,USC00226009,102,559,1318,1747,2118,2514,2694,2620,2215,1777,986,662,11.5
MS,Panola,USH00220488,1979,2420,573,1749,2178,2548,627,2811,469,912,665,1695,1095,32800,31500,594.285714286,39000,USC00220488,-99,264,1083,1669,1990,2453,2686,2548,2117,1634,853,559,11.5
MS,Monroe,USH00220021,1979,2801,1369,1242,1899,1728,646,1755,703,2194,653,1888,845,7000,6830,621.610541728,8845,USC00220021,179,509,1290,1822,2122,2500,2692,2608,2258,1745,1063,728,11.5
MS,Washington,USH00223605,1979,3114,1050,1406,2980,2263,1190,1877,1,552,1230,907,1841,77000,75000,821.76,128400,USC00223605,151,634,1407,1765,2105,2500,2712,2572,2232,1864,1055,754,11.5
MS,Lowndes,USH00221880,1979,3427,1262,1564,4193,1889,361,2641,1602,3066,485,2286,927,3600,3450,453.565217391,3260,USC00221880,222,570,1331,1771,2105,2469,2722,2617,2252,1731,1085,753,11.5
MS,Pontotoc,USH00227111,1978,1260,322,507,399,3957,1872,315,259,658,63,926,1994,4200,3950,461.772151899,3800,USC00227106,0,130,940,1787,2061,2518,2763,2643,2412,1554,1386,644,10.45
MS,Winston,USH00225247,1978,1088,439,832,305,2828,1217,780,572,262,61,765,1534,2250,2170,413.640552995,1870,USC00225247,5,150,917,1749,2040,2511,2652,2614,2337,1596,1422,663,10.45
MS,Coahoma,USH00221707,1978,1408,391,672,647,2693,1007,418,628,253,249,1077,1814,96000,95400,601.257861635,119500,USC00221707,-17,88,907,1867,2140,2647,2868,2660,2432,1610,1391,657,10.45
MS,Attala,USH00224776,1978,1403,530,893,452,3136,693,324,614,422,13,752,1638,7700,7600,461.05263157900004,7300,USC00224776,20,168,901,1721,2037,2501,2732,2611,2362,1528,1326,586,10.45
MS,Sunflower,USH00226009,1978,1030,641,434,652,2696,1096,714,526,658,117,1529,1621,144000,142000,490.14084507,145000,USC00226009,75,194,1060,1852,2197,2613,2854,2691,2434,1689,1378,780,10.45
MS,Panola,USH00220488,1978,1221,371,704,1,686,2254,1920,1196,585,251,234,1,31400,31000,546.580645161,35300,USC00220488,-14,31,878,1786,2029,2515,2758,2596,2367,1525,1330,638,10.45
MS,Monroe,USH00220021,1978,881,76,1069,280,2551,906,366,592,393,145,785,1302,7100,6890,487.663280116,7000,USC00220021,57,268,964,1783,2194,2612,2817,2758,2498,1618,1410,772,10.45
MS,Washington,USH00223605,1978,1482,722,536,808,3205,1150,743,1074,491,308,1120,2134,90000,89000,568.449438202,105400,USC00223605,149,322,1118,1894,2180,2595,2860,2632,2416,1707,1421,827,10.45
MS,Lowndes,USH00221880,1978,894,642,1246,406,3061,559,541,818,318,153,930,1717,3500,3440,376.74418604699997,2700,USC00221880,145,267,1027,1811,2136,2599,2805,2708,2496,1667,1493,794,10.45
MS,Winston,USH00225247,1977,1744,569,2142,2188,721,58,2470,241,2865,959,2068,612,4350,4300,257.860465116,2310,USC00225247,-112,696,1336,1795,2241,2616,2684,2602,2395,1518,1263,593,10.1
